0	family_id	parent_fam_id
Gene::344892	719	NA
Gene::3449	598	3612
Gene::344901	NA	NA
Gene::344905	1213	414
Gene::345	405	NA
Gene::345062	738	NA
Gene::345079	403	NA
Gene::3451	598	3612
Gene::345193	593	589
Gene::3452	598	3612
Gene::345222	532	NA
Gene::345274	2163	752
Gene::345275	743	NA
Gene::3454	599	NA
Gene::345456	1827	NA
Gene::345462	28	26
Gene::345462	3480	NA
Gene::3455	599	NA
Gene::345557	NA	NA
Gene::3456	598	3612
Gene::345611	NA	NA
Gene::345643	NA	NA
Gene::345651	929	NA
Gene::345757	NA	NA
Gene::345778	1682	1685
Gene::3458	598	3612
Gene::345895	2046	NA
Gene::3459	599	NA
Gene::3459	471	NA
Gene::345930	560	557
Gene::345930	722	1958
Gene::346	405	NA
Gene::3460	599	NA
Gene::3460	555	NA
Gene::346007	NA	NA
Gene::346157	28	26
Gene::346171	28	26
Gene::346171	3480	NA
Gene::346288	NA	NA
Gene::346389	2313	NA
Gene::346517	153	141
Gene::346525	149	141
Gene::346528	149	141
Gene::346528	2293	NA
Gene::346562	1428	1425
Gene::346606	1235	NA
Gene::346653	NA	NA
Gene::346673	NA	NA
Gene::346689	621	NA
Gene::346689	1298	NA
Gene::3467	598	3612
Gene::346702	NA	NA
Gene::347	405	NA
Gene::347	631	632
Gene::347051	2163	752
Gene::347088	914	790
Gene::347148	542	NA
Gene::347168	147	141
Gene::347169	147	141
Gene::347240	760	NA
Gene::347240	622	NA
Gene::347240	1835	1838
Gene::347252	593	589
Gene::347273	NA	NA
Gene::347344	28	26
Gene::347344	3480	NA
Gene::347365	1840	NA
Gene::347404	3747	NA
Gene::347411	2204	752
Gene::347442	362	NA
Gene::347454	403	NA
Gene::347468	162	141
Gene::347475	NA	NA
Gene::347487	NA	NA
Gene::3475	1492	NA
Gene::347516	1235	NA
Gene::347517	388	358
Gene::347527	410	NA
Gene::347541	1136	NA
Gene::3476	1265	NA
Gene::347688	3661	3565
Gene::347688	3661	778
Gene::347715	NA	NA
Gene::347730	NA	NA
Gene::347731	NA	NA
Gene::347732	186	178
Gene::347732	186	182
Gene::347732	3451	NA
Gene::347733	3661	3565
Gene::347733	3661	778
Gene::347734	2186	752
Gene::347734	1691	1690
Gene::347735	NA	NA
Gene::347736	961	NA
Gene::347736	1883	NA
Gene::347741	2333	NA
Gene::347744	NA	NA
Gene::347853	766	NA
Gene::347862	NA	NA
Gene::3479	1902	542
Gene::3479	3576	3575
Gene::347902	594	589
Gene::347902	3655	NA
Gene::348	405	NA
Gene::3480	555	NA
Gene::3480	471	NA
Gene::3480	1691	1690
Gene::3480	3555	321
Gene::348013	NA	NA
Gene::348040	NA	NA
Gene::348093	725	NA
Gene::348093	1691	1690
Gene::348094	403	NA
Gene::3481	1902	542
Gene::3481	1691	1690
Gene::3481	3576	3575
Gene::348110	NA	NA
Gene::348158	40	NA
Gene::348162	NA	NA
Gene::348174	1487	1356
Gene::348174	1298	NA
Gene::348180	NA	NA
Gene::3482	1233	NA
Gene::3482	471	NA
Gene::348235	1691	1690
Gene::348262	NA	NA
Gene::3483	NA	NA
Gene::348303	NA	NA
Gene::348327	28	26
Gene::348327	3480	NA
Gene::348378	NA	NA
Gene::3484	1065	NA
Gene::348487	NA	NA
Gene::3485	1065	NA
Gene::3486	1065	NA
Gene::348645	NA	NA
Gene::348654	3423	3424
Gene::3487	1065	NA
Gene::348738	NA	NA
Gene::348793	362	NA
Gene::3488	1065	NA
Gene::348801	NA	NA
Gene::348807	NA	NA
Gene::3489	1065	NA
Gene::348932	2159	752
Gene::348938	2206	752
Gene::348980	250	178
Gene::348995	1051	NA
Gene::348995	362	NA
Gene::3490	593	589
Gene::349075	28	26
Gene::349075	3480	NA
Gene::3491	NA	NA
Gene::349136	362	NA
Gene::349149	314	292
Gene::349149	314	1471
Gene::3492	349	886
Gene::349334	508	NA
Gene::349565	NA	NA
Gene::349633	NA	NA
Gene::349667	3636	NA
Gene::35	974	NA
Gene::35	2258	NA
Gene::350	1179	NA
Gene::350	405	NA
Gene::350383	262	140
Gene::3508	1169	1166
Gene::3508	63	26
Gene::351	542	NA
Gene::3512	NA	NA
Gene::3516	1608	NA
Gene::3516	1752	NA
Gene::352909	1627	NA
Gene::352954	NA	NA
Gene::352999	NA	NA
Gene::353	NA	NA
Gene::353088	28	26
Gene::353088	3480	NA
Gene::353091	NA	NA
Gene::353116	NA	NA
Gene::353131	627	1353
Gene::353131	627	1354
Gene::353132	627	1353
Gene::353132	627	1354
Gene::353133	627	1353
Gene::353133	627	1354
Gene::353134	627	1353
Gene::353134	627	1354
Gene::353135	627	1353
Gene::353135	627	1354
Gene::353137	627	1353
Gene::353137	627	1354
Gene::353138	NA	NA
Gene::353139	627	1353
Gene::353139	627	1354
Gene::353140	627	1353
Gene::353140	627	1354
Gene::353141	627	1353
Gene::353141	627	1354
Gene::353142	627	1353
Gene::353142	627	1354
Gene::353143	627	1353
Gene::353143	627	1354
Gene::353144	627	1353
Gene::353144	627	1354
Gene::353145	627	1353
Gene::353145	627	1354
Gene::353149	NA	NA
Gene::353164	1162	289
Gene::353174	176	161
Gene::353189	2216	752
Gene::353219	1992	788
Gene::353238	677	3427
Gene::353274	28	26
Gene::353274	42	1411
Gene::353274	3480	NA
Gene::353288	608	1109
Gene::353299	NA	NA
Gene::353322	403	NA
Gene::353323	619	NA
Gene::353324	NA	NA
Gene::353332	619	NA
Gene::353333	619	NA
Gene::353345	262	140
Gene::353355	28	26
Gene::353355	3480	NA
Gene::353376	1296	NA
Gene::353497	535	NA
Gene::3535	353	888
Gene::353500	455	1932
Gene::353513	368	NA
Gene::353513	2293	NA
Gene::353514	1181	630
Gene::353514	471	NA
Gene::353515	NA	NA
Gene::354	616	NA
Gene::3543	591	589
Gene::3543	471	NA
Gene::3547	594	589
Gene::3549	1373	NA
Gene::3549	1691	1690
Gene::355	782	NA
Gene::355	1342	NA
Gene::355	471	NA
Gene::3550	1507	1518
Gene::3550	1691	1690
Gene::3551	1802	NA
Gene::3551	1817	NA
Gene::3552	601	3612
Gene::3553	601	3612
Gene::3554	593	589
Gene::3554	602	NA
Gene::3554	1296	NA
Gene::3554	471	NA
Gene::3556	602	NA
Gene::3556	1296	NA
Gene::3556	594	589
Gene::3557	601	3612
Gene::3558	601	3612
Gene::3559	1179	NA
Gene::3559	602	NA
Gene::3559	471	NA
Gene::356	781	3612
Gene::356	1342	NA
Gene::356	471	NA
Gene::3560	602	NA
Gene::3560	471	NA
Gene::3561	602	NA
Gene::3561	555	NA
Gene::3561	471	NA
Gene::3562	601	3612
Gene::3562	3608	3612
Gene::3563	715	714
Gene::3563	602	NA
Gene::3563	471	NA
Gene::3565	601	3612
Gene::3566	602	NA
Gene::3566	471	NA
Gene::3567	601	3612
Gene::3568	602	NA
Gene::3568	471	NA
Gene::3569	601	3612
Gene::3569	1264	NA
Gene::357	1971	NA
Gene::357	1220	NA
Gene::3570	602	NA
Gene::3570	471	NA
Gene::3570	594	589
Gene::3572	602	NA
Gene::3572	555	NA
Gene::3572	471	NA
Gene::3574	601	3612
Gene::3575	602	NA
Gene::3575	555	NA
Gene::3575	471	NA
Gene::3576	483	3612
Gene::3576	601	3612
Gene::3577	1094	189
Gene::3577	602	NA
Gene::3577	471	NA
Gene::3578	601	3612
Gene::3579	1094	189
Gene::3579	602	NA
Gene::3579	471	NA
Gene::358	305	304
Gene::358	454	NA
Gene::3581	716	714
Gene::3581	602	NA
Gene::3581	471	NA
Gene::3586	601	3612
Gene::3587	602	NA
Gene::3587	471	NA
Gene::3588	602	NA
Gene::3588	471	NA
Gene::3589	601	3612
Gene::3589	1264	NA
Gene::359	305	304
Gene::3590	602	NA
Gene::3590	594	589
Gene::3592	601	3612
Gene::3593	601	3612
Gene::3593	594	589
Gene::3594	602	NA
Gene::3594	555	NA
Gene::3594	471	NA
Gene::3595	602	NA
Gene::3595	555	NA
Gene::3596	601	3612
Gene::3597	602	NA
Gene::3597	471	NA
Gene::359710	456	NA
Gene::359787	NA	NA
Gene::3598	602	NA
Gene::3598	471	NA
Gene::359845	NA	NA
Gene::359948	NA	NA
Gene::36	974	NA
Gene::36	2258	NA
Gene::360	305	304
Gene::360	454	NA
Gene::3600	601	3612
Gene::360023	861	NA
Gene::360023	28	26
Gene::360030	NA	NA
Gene::3601	1179	NA
Gene::3601	602	NA
Gene::3601	471	NA
Gene::360200	2020	738
Gene::360203	429	424
Gene::360205	NA	NA
Gene::360226	738	NA
Gene::3603	601	3612
Gene::3603	1220	NA
Gene::3604	782	NA
Gene::3604	471	NA
Gene::3605	601	3612
Gene::3606	601	3612
Gene::3607	508	NA
Gene::3608	NA	NA
Gene::3609	NA	NA
Gene::361	305	304
Gene::3611	403	NA
Gene::3611	3675	3672
Gene::3612	1079	1066
Gene::3613	1079	1066
Gene::3614	3454	3456
Gene::3615	3454	3456
Gene::3617	NA	NA
Gene::3619	1338	NA
Gene::362	305	304
Gene::3620	NA	NA
Gene::3621	88	26
Gene::3622	88	26
Gene::3623	1662	1932
Gene::3624	1662	1932
Gene::3625	1662	1932
Gene::3626	1662	1932
Gene::3627	483	3612
Gene::3628	1079	1066
Gene::363	305	304
Gene::3630	1902	542
Gene::3630	3576	3575
Gene::3631	823	NA
Gene::3632	1079	1066
Gene::3633	1079	1066
Gene::3635	741	NA
Gene::3635	1079	1066
Gene::3636	760	NA
Gene::3636	741	NA
Gene::3636	1079	1066
Gene::3638	NA	NA
Gene::364	305	304
Gene::3640	542	NA
Gene::3640	1897	3575
Gene::3641	1897	3575
Gene::3642	1259	NA
Gene::3642	28	26
Gene::3643	555	NA
Gene::3643	471	NA
Gene::3643	3555	321
Gene::3645	555	NA
Gene::3645	3555	321
Gene::3646	1121	NA
Gene::3651	518	517
Gene::3652	861	NA
Gene::3652	617	NA
Gene::3654	3673	3672
Gene::3655	1160	597
Gene::3655	471	NA
Gene::3656	3673	3672
Gene::3658	NA	NA
Gene::3659	1743	NA
Gene::366	305	304
Gene::3660	1743	NA
Gene::3661	1743	NA
Gene::3662	1743	NA
Gene::3663	1743	NA
Gene::3664	1743	NA
Gene::3665	1743	NA
Gene::3667	682	NA
Gene::3669	544	NA
Gene::367	2076	71
Gene::3670	522	516
Gene::3670	522	1218
Gene::3671	593	589
Gene::3672	1160	597
Gene::3672	471	NA
Gene::3673	1160	597
Gene::3673	471	NA
Gene::3673	3685	NA
Gene::3674	1160	597
Gene::3674	694	NA
Gene::3674	471	NA
Gene::3674	3685	NA
Gene::3675	1160	597
Gene::3675	471	NA
Gene::3676	1160	597
Gene::3676	471	NA
Gene::3678	1160	597
Gene::3678	471	NA
Gene::3679	1160	597
Gene::368	807	417
Gene::3680	1160	597
Gene::3681	1160	597
Gene::3681	471	NA
Gene::3682	1160	597
Gene::3682	471	NA
Gene::3683	1160	597
Gene::3683	471	NA
Gene::3683	1691	1690
Gene::3683	3684	NA
Gene::3684	1160	597
Gene::3684	1639	492
Gene::3684	471	NA
Gene::3684	3684	NA
Gene::3685	1160	597
Gene::3685	471	NA
Gene::3687	1160	597
Gene::3687	1639	492
Gene::3687	471	NA
Gene::3688	1159	597
Gene::3688	471	NA
Gene::3689	1159	597
Gene::3689	1639	492
Gene::3689	471	NA
Gene::369	1157	3672
Gene::369	654	652
Gene::3690	1159	597
Gene::3690	471	NA
Gene::3690	3685	NA
Gene::3691	1159	597
Gene::3691	555	NA
Gene::3691	471	NA
Gene::3692	1729	NA
Gene::3693	1159	597
Gene::3694	1159	597
Gene::3695	1159	597
Gene::3696	1159	597
Gene::3697	1840	NA
Gene::3698	1250	NA
Gene::3698	1840	NA
Gene::3699	1840	NA
Gene::37	974	NA
Gene::37	2258	NA
Gene::3700	1840	NA
Gene::3702	1457	1458
Gene::3702	741	NA
Gene::3702	682	NA
Gene::3703	444	424
Gene::3703	445	NA
Gene::3704	NA	NA
Gene::3705	3752	NA
Gene::3706	NA	NA
Gene::3707	NA	NA
Gene::3708	297	182
Gene::3708	297	161
Gene::3708	694	NA
Gene::3709	297	182
Gene::3709	297	161
Gene::3709	1491	NA
Gene::3710	297	182
Gene::3710	297	161
Gene::3710	694	NA
Gene::3712	974	NA
Gene::3712	2258	NA
Gene::3713	1352	1354
Gene::3714	1691	1690
Gene::3714	2279	NA
Gene::3716	1459	1458
Gene::3716	1293	NA
Gene::3717	1459	1458
Gene::3717	741	NA
Gene::3717	1293	NA
Gene::3718	1459	1458
Gene::372	1917	1961
Gene::3720	1368	NA
Gene::3720	418	NA
Gene::3725	1257	1258
Gene::3725	506	NA
Gene::3726	1257	1258
Gene::3726	506	NA
Gene::3727	1257	1258
Gene::3727	506	NA
Gene::3728	409	1492
Gene::3728	1542	1540
Gene::373	357	358
Gene::373	58	26
Gene::373	59	NA
Gene::3730	361	NA
Gene::3730	555	NA
Gene::373156	567	1470
Gene::3732	768	NA
Gene::3732	471	NA
Gene::3735	NA	NA
Gene::373509	366	996
Gene::3736	274	178
Gene::3736	274	183
Gene::3736	861	NA
Gene::3737	274	178
Gene::3737	274	183
Gene::3737	861	NA
Gene::3738	274	178
Gene::3738	274	183
Gene::3738	861	NA
Gene::373856	NA	NA
Gene::373863	725	NA
Gene::3739	274	178
Gene::3739	274	183
Gene::3739	861	NA
Gene::374	542	NA
Gene::3741	274	178
Gene::3741	274	183
Gene::3741	861	NA
Gene::3742	274	178
Gene::3742	274	183
Gene::3742	694	NA
Gene::3742	861	NA
Gene::374286	NA	NA
Gene::374291	1149	640
Gene::3743	274	178
Gene::3743	274	183
Gene::3743	861	NA
Gene::374308	2214	752
Gene::374354	NA	NA
Gene::374355	NA	NA
Gene::374378	433	424
Gene::374383	542	NA
Gene::374383	591	589
Gene::374383	1824	NA
Gene::374393	NA	NA
Gene::374395	1691	1690
Gene::3744	274	178
Gene::3744	274	183
Gene::3744	861	NA
Gene::374403	NA	NA
Gene::374407	584	582
Gene::374454	609	1109
Gene::374462	813	705
Gene::374462	555	NA
Gene::374470	NA	NA
Gene::3745	274	178
Gene::3745	274	183
Gene::3745	861	NA
Gene::374569	403	NA
Gene::3746	274	178
Gene::3746	274	183
Gene::3746	861	NA
Gene::374618	NA	NA
Gene::374654	622	NA
Gene::374655	28	26
Gene::374655	1691	1690
Gene::374659	NA	NA
Gene::3747	274	178
Gene::3747	274	183
Gene::3747	861	NA
Gene::374739	NA	NA
Gene::374768	NA	NA
Gene::374786	863	NA
Gene::3748	274	178
Gene::3748	274	183
Gene::3748	861	NA
Gene::374819	NA	NA
Gene::374860	1691	1690
Gene::374860	3601	403
Gene::374864	NA	NA
Gene::374868	1210	414
Gene::374872	NA	NA
Gene::374875	743	NA
Gene::374877	NA	NA
Gene::374879	28	26
Gene::374879	3480	NA
Gene::374882	NA	NA
Gene::374887	NA	NA
Gene::374897	NA	NA
Gene::374899	28	26
Gene::374899	3480	NA
Gene::3749	274	178
Gene::3749	274	183
Gene::3749	861	NA
Gene::374900	28	26
Gene::374900	3480	NA
Gene::374907	426	424
Gene::374918	1836	NA
Gene::374920	NA	NA
Gene::374928	28	26
Gene::374928	3480	NA
Gene::374946	NA	NA
Gene::374955	863	NA
Gene::374969	NA	NA
Gene::374973	NA	NA
Gene::374977	636	1492
Gene::374986	NA	NA
Gene::375	357	358
Gene::375	542	NA
Gene::375	1691	1690
Gene::3750	274	178
Gene::3750	274	183
Gene::3750	861	NA
Gene::375033	NA	NA
Gene::375035	NA	NA
Gene::375056	1300	NA
Gene::375056	907	NA
Gene::375057	NA	NA
Gene::375061	1691	1690
Gene::3751	274	178
Gene::3751	274	183
Gene::3751	861	NA
Gene::375189	1827	NA
Gene::375190	NA	NA
Gene::3752	274	178
Gene::3752	274	183
Gene::3752	861	NA
Gene::375248	3601	403
Gene::375287	725	NA
Gene::375298	NA	NA
Gene::3753	858	NA
Gene::375307	NA	NA
Gene::375316	725	NA
Gene::375318	305	304
Gene::375323	1489	1471
Gene::375337	NA	NA
Gene::375341	NA	NA
Gene::375346	NA	NA
Gene::375387	NA	NA
Gene::3754	274	178
Gene::3754	274	183
Gene::375444	NA	NA
Gene::375449	1220	NA
Gene::375449	3486	1625
Gene::375484	NA	NA
Gene::3755	274	178
Gene::3755	274	183
Gene::3755	861	NA
Gene::375519	314	292
Gene::375519	314	1471
Gene::375567	1661	NA
Gene::375593	59	NA
Gene::375593	58	26
Gene::3756	274	178
Gene::3756	274	183
Gene::3756	2127	NA
Gene::375607	1134	1132
Gene::375611	2177	752
Gene::375612	1489	1471
Gene::375616	1660	NA
Gene::375686	NA	NA
Gene::3757	274	178
Gene::3757	274	183
Gene::3757	2127	NA
Gene::375704	NA	NA
Gene::375743	687	NA
Gene::375743	3625	3621
Gene::375748	1190	NA
Gene::375757	NA	NA
Gene::375759	NA	NA
Gene::375775	466	NA
Gene::375790	570	NA
Gene::375791	NA	NA
Gene::3758	276	183
Gene::3758	276	178
Gene::3759	276	183
Gene::3759	276	178
Gene::3760	276	183
Gene::3760	276	178
Gene::3761	276	183
Gene::3761	276	178
Gene::376132	NA	NA
Gene::3762	276	183
Gene::3762	276	178
Gene::376267	388	358
Gene::3763	276	183
Gene::3763	276	178
Gene::3764	276	183
Gene::3764	276	178
Gene::376497	40	NA
Gene::376497	2178	752
Gene::3765	276	183
Gene::3765	276	178
Gene::3766	276	183
Gene::3766	276	178
Gene::3767	276	183
Gene::3767	276	178
Gene::3768	276	183
Gene::3768	276	178
Gene::3769	276	183
Gene::3769	276	178
Gene::376940	73	26
Gene::377	357	358
Gene::3770	276	183
Gene::3770	276	178
Gene::377007	861	NA
Gene::377007	617	NA
Gene::377047	NA	NA
Gene::3772	276	183
Gene::3772	276	178
Gene::3773	276	183
Gene::3773	276	178
Gene::3775	277	178
Gene::3775	277	183
Gene::3775	1691	1690
Gene::3776	277	178
Gene::3776	277	183
Gene::377630	366	996
Gene::377677	460	NA
Gene::3777	277	178
Gene::3777	277	183
Gene::3778	255	178
Gene::3778	255	183
Gene::377841	1822	NA
Gene::3779	857	NA
Gene::378	357	358
Gene::3780	255	178
Gene::3780	255	183
Gene::3781	255	178
Gene::3781	255	183
Gene::378108	59	NA
Gene::378108	58	26
Gene::3782	255	178
Gene::3782	255	183
Gene::3783	255	178
Gene::3783	255	183
Gene::3784	274	178
Gene::3784	274	183
Gene::3785	274	178
Gene::3785	274	183
Gene::3786	274	178
Gene::3786	274	183
Gene::3787	274	178
Gene::3787	274	183
Gene::3787	861	NA
Gene::378708	NA	NA
Gene::3788	274	178
Gene::3788	274	183
Gene::3788	861	NA
Gene::378807	186	178
Gene::378807	186	182
Gene::378807	3451	NA
Gene::378884	58	26
Gene::378925	58	26
Gene::378948	725	NA
Gene::378949	725	NA
Gene::378950	725	NA
Gene::378951	725	NA
Gene::378951	2293	NA
Gene::379	357	358
Gene::3790	274	178
Gene::3790	274	183
Gene::3790	861	NA
Gene::3791	593	589
Gene::3791	321	320
Gene::3791	471	NA
Gene::3791	590	589
Gene::3792	1439	NA
Gene::3792	471	NA
Gene::3792	454	NA
Gene::3795	NA	NA
Gene::3796	622	NA
Gene::3797	622	NA
Gene::3798	622	NA
Gene::3799	622	NA
Gene::38	NA	NA
Gene::3800	622	NA
Gene::3801	622	NA
Gene::3801	1691	1690
Gene::3802	620	594
Gene::3802	471	NA
Gene::3803	620	594
Gene::3803	471	NA
Gene::3804	620	594
Gene::3804	471	NA
Gene::3805	620	594
Gene::3805	471	NA
Gene::3806	620	594
Gene::3806	471	NA
Gene::3808	620	594
Gene::3809	620	594
Gene::3809	471	NA
Gene::381	357	358
Gene::3810	620	594
Gene::3810	471	NA
Gene::3811	620	594
Gene::3811	471	NA
Gene::3812	620	594
Gene::3812	471	NA
Gene::3813	620	594
Gene::3814	1902	542
Gene::3815	321	320
Gene::3815	471	NA
Gene::3815	594	589
Gene::3816	616	NA
Gene::3817	616	NA
Gene::3818	616	NA
Gene::382	357	358
Gene::3820	621	NA
Gene::3820	1298	NA
Gene::3820	471	NA
Gene::3821	621	NA
Gene::3821	1298	NA
Gene::3821	471	NA
Gene::3822	621	NA
Gene::3822	1298	NA
Gene::3822	471	NA
Gene::3823	621	NA
Gene::3823	1298	NA
Gene::3824	621	NA
Gene::3824	1298	NA
Gene::3824	471	NA
Gene::3827	967	964
Gene::3827	1902	542
Gene::383	NA	NA
Gene::3831	769	NA
Gene::3832	622	NA
Gene::3833	622	NA
Gene::3834	622	NA
Gene::3835	622	NA
Gene::3836	596	NA
Gene::3836	409	1492
Gene::3837	596	NA
Gene::3837	409	1492
Gene::3838	596	NA
Gene::3838	409	1492
Gene::3839	596	NA
Gene::3839	409	1492
Gene::384	NA	NA
Gene::3840	596	NA
Gene::3840	409	1492
Gene::3841	596	NA
Gene::3841	409	1492
Gene::3842	596	NA
Gene::3842	1492	NA
Gene::3842	1691	1690
Gene::3843	1495	1492
Gene::3843	596	NA
Gene::3845	389	358
Gene::3846	619	NA
Gene::3848	609	1109
Gene::3849	609	1109
Gene::3850	609	1109
Gene::3851	609	1109
Gene::3852	609	1109
Gene::3853	609	1109
Gene::3854	609	1109
Gene::3855	609	1109
Gene::3856	609	1109
Gene::3857	608	1109
Gene::3858	608	1109
Gene::3859	608	1109
Gene::3860	608	1109
Gene::3861	608	1109
Gene::3866	608	1109
Gene::3866	1691	1690
Gene::386617	1815	NA
Gene::386617	861	NA
Gene::386618	1815	NA
Gene::386618	861	NA
Gene::386653	601	3612
Gene::386672	619	NA
Gene::386674	619	NA
Gene::386675	619	NA
Gene::386676	619	NA
Gene::386677	619	NA
Gene::386678	619	NA
Gene::386679	619	NA
Gene::386680	619	NA
Gene::386681	619	NA
Gene::386682	619	NA
Gene::386683	619	NA
Gene::386684	619	NA
Gene::386685	619	NA
Gene::386724	594	589
Gene::386724	3655	NA
Gene::386746	262	140
Gene::3868	608	1109
Gene::387	390	358
Gene::387032	28	26
Gene::387032	42	1411
Gene::387032	3480	NA
Gene::387082	NA	NA
Gene::387103	1576	NA
Gene::387104	NA	NA
Gene::387119	NA	NA
Gene::387129	241	220
Gene::3872	608	1109
Gene::387263	NA	NA
Gene::387264	619	NA
Gene::387266	619	NA
Gene::387267	619	NA
Gene::387273	619	NA
Gene::387332	NA	NA
Gene::387338	664	2060
Gene::387338	3371	3350
Gene::387357	NA	NA
Gene::387496	389	358
Gene::3875	608	1109
Gene::387509	262	140
Gene::387521	NA	NA
Gene::387522	NA	NA
Gene::387597	NA	NA
Gene::387601	2173	752
Gene::387638	NA	NA
Gene::387640	NA	NA
Gene::387680	NA	NA
Gene::387694	741	NA
Gene::387695	NA	NA
Gene::387700	2168	752
Gene::387707	NA	NA
Gene::387712	1603	NA
Gene::387715	NA	NA
Gene::387718	NA	NA
Gene::387733	1600	NA
Gene::387733	1598	NA
Gene::387748	167	141
Gene::387755	1492	NA
Gene::387758	NA	NA
Gene::387763	NA	NA
Gene::387775	2173	752
Gene::387778	756	NA
Gene::387787	NA	NA
Gene::387804	590	589
Gene::387836	1298	NA
Gene::387837	1298	NA
Gene::387849	NA	NA
Gene::387856	NA	NA
Gene::387882	NA	NA
Gene::387885	NA	NA
Gene::387890	1600	NA
Gene::387893	NA	NA
Gene::387911	1372	1641
Gene::387914	742	NA
Gene::387921	NA	NA
Gene::387923	NA	NA
Gene::387990	NA	NA
Gene::388	390	358
Gene::3880	608	1109
Gene::388015	1409	1411
Gene::388021	NA	NA
Gene::3881	608	1109
Gene::388115	NA	NA
Gene::388121	NA	NA
Gene::388125	823	NA
Gene::388135	NA	NA
Gene::388199	NA	NA
Gene::3882	608	1109
Gene::388228	NA	NA
Gene::388272	NA	NA
Gene::388276	NA	NA
Gene::388282	NA	NA
Gene::388284	NA	NA
Gene::388289	NA	NA
Gene::3883	608	1109
Gene::388323	3687	NA
Gene::388324	NA	NA
Gene::388325	NA	NA
Gene::388327	NA	NA
Gene::388333	756	NA
Gene::388335	NA	NA
Gene::388336	742	NA
Gene::388341	NA	NA
Gene::388364	593	589
Gene::388372	483	3612
Gene::388381	NA	NA
Gene::388389	NA	NA
Gene::388394	NA	NA
Gene::3884	608	1109
Gene::388403	1130	NA
Gene::388403	1691	1690
Gene::388407	NA	NA
Gene::388419	861	NA
Gene::388436	NA	NA
Gene::388439	NA	NA
Gene::388468	685	403
Gene::3885	608	1109
Gene::388512	1298	NA
Gene::388523	28	26
Gene::388523	3480	NA
Gene::388531	NA	NA
Gene::388533	NA	NA
Gene::388536	28	26
Gene::388536	3480	NA
Gene::388551	906	1317
Gene::388551	590	589
Gene::388552	452	NA
Gene::388553	NA	NA
Gene::388555	1836	NA
Gene::388558	28	26
Gene::388558	3480	NA
Gene::388559	28	26
Gene::388559	3480	NA
Gene::388561	28	26
Gene::388561	3480	NA
Gene::388564	NA	NA
Gene::388566	28	26
Gene::388566	3480	NA
Gene::388567	28	26
Gene::388567	3480	NA
Gene::388569	28	26
Gene::388569	3480	NA
Gene::388581	NA	NA
Gene::388585	420	NA
Gene::388588	454	NA
Gene::388591	58	26
Gene::388595	NA	NA
Gene::3886	608	1109
Gene::388610	NA	NA
Gene::388611	NA	NA
Gene::388630	NA	NA
Gene::388633	NA	NA
Gene::388646	1825	3567
Gene::388649	NA	NA
Gene::388650	NA	NA
Gene::388662	2159	752
Gene::388667	NA	NA
Gene::388677	NA	NA
Gene::388695	2328	NA
Gene::388697	1350	1354
Gene::388697	863	NA
Gene::388698	1350	1354
Gene::388698	863	NA
Gene::3887	609	1109
Gene::388701	NA	NA
Gene::388722	NA	NA
Gene::388730	594	589
Gene::388730	3478	NA
Gene::388743	975	NA
Gene::388743	863	NA
Gene::388753	645	NA
Gene::388759	NA	NA
Gene::388780	NA	NA
Gene::388795	863	NA
Gene::388799	NA	NA
Gene::3888	609	1109
Gene::388813	NA	NA
Gene::388818	619	NA
Gene::388820	NA	NA
Gene::388849	NA	NA
Gene::388886	NA	NA
Gene::3889	609	1109
Gene::388931	2208	752
Gene::388939	NA	NA
Gene::388946	NA	NA
Gene::388951	2302	2305
Gene::388960	NA	NA
Gene::388962	1853	1854
Gene::388963	NA	NA
Gene::388969	NA	NA
Gene::389	390	358
Gene::3890	609	1109
Gene::389015	2162	752
Gene::389036	NA	NA
Gene::389058	755	NA
Gene::389058	28	26
Gene::389072	682	NA
Gene::389073	NA	NA
Gene::389075	NA	NA
Gene::389084	NA	NA
Gene::389090	153	141
Gene::3891	609	1109
Gene::389114	28	26
Gene::389114	3480	NA
Gene::389118	24	16
Gene::389119	NA	NA
Gene::389123	NA	NA
Gene::389124	NA	NA
Gene::389125	NA	NA
Gene::389136	367	NA
Gene::389151	NA	NA
Gene::389152	NA	NA
Gene::389158	954	NA
Gene::389161	403	NA
Gene::389170	NA	NA
Gene::389177	NA	NA
Gene::389197	1691	1690
Gene::389199	NA	NA
Gene::3892	609	1109
Gene::389203	645	NA
Gene::389206	422	NA
Gene::389207	694	NA
Gene::389207	1468	NA
Gene::389208	2020	738
Gene::389257	NA	NA
Gene::389289	NA	NA
Gene::389320	NA	NA
Gene::389333	NA	NA
Gene::389336	NA	NA
Gene::389337	1924	1292
Gene::389337	722	1958
Gene::389362	NA	NA
Gene::389376	NA	NA
Gene::389383	NA	NA
Gene::389384	NA	NA
Gene::389396	NA	NA
Gene::389400	NA	NA
Gene::389405	NA	NA
Gene::389421	74	26
Gene::389422	NA	NA
Gene::389432	760	NA
Gene::389434	2258	NA
Gene::389493	NA	NA
Gene::3895	NA	NA
Gene::389524	64	26
Gene::389524	64	1415
Gene::389541	1040	NA
Gene::389549	28	26
Gene::389558	NA	NA
Gene::389602	NA	NA
Gene::389610	955	NA
Gene::389643	NA	NA
Gene::389649	NA	NA
Gene::389658	NA	NA
Gene::389668	955	NA
Gene::389676	NA	NA
Gene::389677	725	NA
Gene::389690	636	1492
Gene::389692	2264	2262
